,NAME,TEAM,SALARY
430,"Andrew Harrison, G",Memphis Grizzlies,"$945,000"
431,"Raul Neto, PG",Utah Jazz,"$937,800"
432,"Malcolm Brogdon, PG",Milwaukee Bucks,"$925,000"
433,"Tyler Ulis, G",Phoenix Suns,"$918,369"
434,"Reggie Williams, SF",New Orleans Pelicans,"$895,197"
435,"DJ Stephens, G",Memphis Grizzlies,"$874,636"
436,"D.J. Kennedy, SG",Memphis Grizzlies,"$874,636"
437,"Jonathon Simmons, G",San Antonio Spurs,"$874,636"
438,"Casper Ware, G",Melbourne Melbourne United,"$874,636"
439,"Nick Johnson, G",San Antonio Spurs,"$874,636"
440,"Darrun Hilliard, G",Detroit Pistons,"$874,636"
441,"Duje Dukan, PF",Sacramento Kings,"$874,636"
442,"Grant Jerrett, PF",Portland Trail Blazers,"$874,636"
443,"Branden Dawson, SF",Orlando Magic,"$874,636"
444,"Kevin Murphy, SG",Orlando Magic,"$874,636"
445,"Alan Williams, C",Phoenix Suns,"$874,636"
446,"Xavier Munford, G",Milwaukee Bucks,"$874,636"
447,"Pat Connaughton, SG",Portland Trail Blazers,"$874,636"
448,"J.J. O'Brien, SF",Milwaukee Bucks,"$874,636"
449,"Josh Richardson, SG",Miami Heat,"$874,636"
450,"Keith Benson, PF",Miami Heat,"$874,636"
451,"Christian Wood, F",Charlotte Hornets,"$874,636"
452,"Travis Wear, F",Los Angeles Lakers,"$874,636"
453,"Norman Powell, G",Toronto Raptors,"$874,636"
454,"T.J. McConnell, PG",Philadelphia 76ers,"$874,636"
455,"Luis Montero, SG",Detroit Pistons,"$874,636"
456,"Jordan McRae, G",Cleveland Cavaliers,"$874,636"
457,"Aaron Harrison, G",Charlotte Hornets,"$874,636"
458,"Salah Mejri, C",Dallas Mavericks,"$874,636"
459,"John Holland, G",Cleveland Cavaliers,"$874,636"
460,"Cristiano Felicio, PF",Chicago Bulls,"$874,636"
461,"Cliff Alexander, PF",New Orleans Pelicans,"$874,636"
462,"RJ Hunter, G",Chicago Bulls,"$864,346"
463,"Paul Zipser, F",Chicago Bulls,"$750,000"
464,"Spencer Dinwiddie, PG",Brooklyn Nets,"$726,672"
465,"Bobby Brown, PG",Houston Rockets,"$680,534"
466,"AJ Hammons, C",Dallas Mavericks,"$650,000"
467,"Michael Gbinije, SG",Detroit Pistons,"$650,000"
468,"Georges Niang, SF",Indiana Pacers,"$650,000"
469,"Joel Bolomboy, PF",Utah Jazz,"$600,000"
470,"Jake Layman, F",Portland Trail Blazers,"$600,000"
471,"Marcus Paige, G",Charlotte Hornets,"$543,471"
472,"Rasheed Sulaimon, G",Charlotte Hornets,"$543,471"
473,"Andrew Andrews, G",Charlotte Hornets,"$543,471"
474,"Davis Bertans, SF",San Antonio Spurs,"$543,471"
475,"Vince Hunter, SF",Memphis Grizzlies,"$543,471"
476,"Shaquille Harrison, G",Memphis Grizzlies,"$543,471"
477,"Patrick McCaw, SF",Golden State Warriors,"$543,471"
478,"Kay Felder, G",Cleveland Cavaliers,"$543,471"
479,"Yanick Moreira, C",Toronto Raptors,"$543,471"
480,"Kyle Wiltjer, F",Houston Rockets,"$543,471"
481,"Brady Heslip, SG",Toronto Raptors,"$543,471"
482,"E.J. Singler, SF",Toronto Raptors,"$543,471"
483,"Drew Crawford, SG",Toronto Raptors,"$543,471"
484,"Daniel Ochefu, PF",Washington Wizards,"$543,471"
485,"Ron Baker, G",New York Knicks,"$543,471"
486,"Jalen Jones, F",Washington Wizards,"$543,471"
487,"Isaiah Cousins, G",Utah Jazz,"$543,471"
488,"Kyle Collinsworth, G",Utah Jazz,"$543,471"
489,"Kaleb Tarczewski, C",Oklahoma City Thunder,"$543,471"
490,"Semaj Christon, PG",Oklahoma City Thunder,"$543,471"
491,"Richard Solomon, F",Oklahoma City Thunder,"$543,471"
492,"Matt Costello, F",San Antonio Spurs,"$543,471"
493,"Nicolas Laprovittola, G",San Antonio Spurs,"$543,471"
494,"Brandon Paul, G",San Antonio Spurs,"$543,471"
495,"Ryan Richards, PF",San Antonio Spurs,"$543,471"
496,"Chinanu Onuaku, C",Houston Rockets,"$543,471"
497,"Gracin Bakumanya, C",Phoenix Suns,"$543,471"
498,"Derek Cooke Jr., PF",Phoenix Suns,"$543,471"
499,"Maurice Ndour, SF",New York Knicks,"$543,471"
500,"J.P. Tokoto, SG",New York Knicks,"$543,471"
501,"James Webb III, F",Brooklyn Nets,"$543,471"
502,"Egidijus Mockevicius, PF",Brooklyn Nets,"$543,471"
503,"Beau Beech, SG",Brooklyn Nets,"$543,471"
504,"Dorian Finney-Smith, PF",Dallas Mavericks,"$543,471"
505,"C.J. Williams, G",Brooklyn Nets,"$543,471"
506,"Bryn Forbes, SG",San Antonio Spurs,"$543,471"
507,"Treveon Graham, F",Charlotte Hornets,"$543,471"
508,"Marshall Plumlee, C",New York Knicks,"$543,471"
509,"Cheick Diallo, F",New Orleans Pelicans,"$543,471"
510,"Stefan Jankovic, PF",Miami Heat,"$543,471"
511,"Julian Jacobs, PG",Los Angeles Lakers,"$543,471"
512,"Zach Auguste, F",Los Angeles Lakers,"$543,471"
513,"Nick Zeisloft, G",Golden State Warriors,"$543,471"
514,"Tim Quarterman, G",Portland Trail Blazers,"$543,471"
515,"Fred VanVleet, PG",Toronto Raptors,"$543,471"
516,"Elgin Cook, SF",Golden State Warriors,"$543,471"
517,"Rodney McGruder, G",Miami Heat,"$543,471"
518,"Scott Wood, SG",Golden State Warriors,"$543,471"
519,"Cameron Jones, SG",Golden State Warriors,"$543,471"
520,"Nikola Jovanovic, PF",Detroit Pistons,"$543,471"
521,"Danuel House Jr., SF",Washington Wizards,"$543,471"
522,"Ryan Arcidiacono, G",Detroit Pistons,"$543,471"
523,"Trey Freeman, PG",Detroit Pistons,"$543,471"
524,"Derrick Jones Jr., SF",Phoenix Suns,"$543,471"
525,"Ben Bentil, PF",Dallas Mavericks,"$543,471"
526,"Jameel Warney, PF",Dallas Mavericks,"$543,471"
527,"Keith Hornsby, G",Dallas Mavericks,"$543,471"
528,"Sheldon Mac, G",Washington Wizards,"$543,471"
529,"Diamond Stone, C",LA Clippers,"$543,471"
530,"D'Vauntes Smith-Rivera, PG",Chicago Bulls,"$543,471"
531,"Alex Caruso, SG",Oklahoma City Thunder,"$543,471"
532,"Thomas Walkup, SG",Chicago Bulls,"$543,471"
533,"J.J. Avila, PF",Chicago Bulls,"$543,471"
534,"Julyan Stone, G",Chicago Bulls,"$543,471"
535,"Quincy Ford, SG",New Orleans Pelicans,"$543,471"
536,"Jonathan Holmes, PF",Boston Celtics,"$543,471"
537,"Nicolas Brussino, SF",Dallas Mavericks,"$543,471"
538,"Cat Barber, G",Atlanta Hawks,"$543,471"
539,"Jonathan Gibson, G",Dallas Mavericks,"$469,943"
540,"Toney Douglas, PG",Memphis Grizzlies,"$379,159"
541,"Ryan Kelly, PF",Atlanta Hawks,"$286,785"
542,"Ronnie Price, PG",Phoenix Suns,"$276,828"
543,"Deron Williams, PG",Cleveland Cavaliers,"$259,526"
544,"Isaiah Taylor, G",Houston Rockets,"$255,000"
545,"Jose Calderon, G",Atlanta Hawks,"$247,991"
546,"Lamar Patterson, SG",Atlanta Hawks,"$246,956"
547,"Andrew Bogut, C",Cleveland Cavaliers,"$242,224"
548,"Matt Barnes, SF",Golden State Warriors,"$242,224"
549,"Yogi Ferrell, PG",Dallas Mavericks,"$207,798"
550,"Larry Sanders, PF",Cleveland Cavaliers,"$207,722"
551,"Jordan Crawford, G",New Orleans Pelicans,"$173,099"
552,"Johnny O'Bryant III, F",Charlotte Hornets,"$161,483"
553,"Chasson Randle, G",Philadelphia 76ers,"$143,860"
554,"Omri Casspi, F",Minnesota Timberwolves,"$138,414"
555,"Ray McCallum, PG",Charlotte Hornets,"$121,112"
556,"Hollis Thompson, F",New Orleans Pelicans,"$115,344"
557,"Derrick Williams, PF",Cleveland Cavaliers,"$115,344"
558,"Manny Harris, PG",Dallas Mavericks,"$115,344"
559,"Wayne Selden, G",New Orleans Pelicans,"$83,119"
560,"Troy Williams, F",Houston Rockets,"$76,725"
561,"Archie Goodwin, SG",Brooklyn Nets,"$75,000"
562,"David Nwaba, SF",Los Angeles Lakers,"$73,528"
563,"Mike Tobey, C",Charlotte Hornets,"$67,135"
564,"Justin Harper, PF",Philadelphia 76ers,"$57,672"
565,"Alonzo Gee, SF",Denver Nuggets,"$57,672"
566,"Jarell Eddie, F",Phoenix Suns,"$57,672"
567,"Jarrett Jack, G",New Orleans Pelicans,"$57,672"
568,"Jarrod Uthoff, F",Dallas Mavericks,"$47,953"
569,"Alex Poythress, F",Philadelphia 76ers,"$35,166"
570,"Gary Payton II, SG",Milwaukee Bucks,"$35,116"
571,"Patricio Garino, SG",Orlando Magic,"$31,969"
572,"Pierre Jackson, PG",Dallas Mavericks,"$31,969"
573,"Elijah Millsap, F",Phoenix Suns,"$23,069"
574,"Quinn Cook, PG",Dallas Mavericks,"$15,984"
575,"Axel Toupane, SG",New Orleans Pelicans,"$15,435"
576,"Dahntay Jones, SG",Cleveland Cavaliers,"$5,767"
