,NAME,TEAM,SALARY
425,"Nicolas Brussino, SF",Atlanta Hawks,"$1,312,611"
426,"Dejounte Murray, SG",San Antonio Spurs,"$1,312,611"
427,"Khris Middleton, SF",Milwaukee Bucks,"$1,300,000"
428,"Semi Ojeleye, PF",Boston Celtics,"$1,291,892"
429,"Livio Jean-Charles, SF",San Antonio Spurs,"$1,188,840"
430,"Frank Mason III, G",Sacramento Kings,"$1,184,385"
431,"Abdel Nader, SF",Boston Celtics,"$1,167,333"
432,"Tony Wroten, SG",Memphis Grizzlies,"$1,050,961"
433,"John Jenkins, G",New York Knicks,"$1,050,961"
434,"Chris Johnson, SG",Houston Rockets,"$1,050,961"
435,"Anthony Bennett, F",Houston Rockets,"$1,015,696"
436,"Andrew Goudelock, PG",Houston Rockets,"$1,015,696"
437,"Isaiah Canaan, G",Phoenix Suns,"$997,547"
438,"Jarnell Stokes, C",Memphis Grizzlies,"$980,431"
439,"Henry Sims, C",Utah Jazz,"$980,431"
440,"Chris Wright, SF",Oklahoma City Thunder,"$980,431"
441,"Jordan Farmar, PG",Sacramento Kings,"$980,431"
442,"Greg Stiemsma, C",Portland Trail Blazers,"$980,431"
443,"Cory Jefferson, F",Philadelphia 76ers,"$980,431"
444,"Elton Brand, PF",Philadelphia 76ers,"$980,431"
445,"Arinze Onuaku, PF",Orlando Magic,"$980,431"
446,"Lou Amundson, PF",New York Knicks,"$980,431"
447,"Marcus Thornton, SG",Brooklyn Nets,"$980,431"
448,"Toure' Murry, SF",Minnesota Timberwolves,"$980,431"
449,"John Lucas III, PG",Minnesota Timberwolves,"$980,431"
450,"Rasual Butler, SF",Minnesota Timberwolves,"$980,431"
451,"Orlando Johnson, SG",Milwaukee Bucks,"$980,431"
452,"Xavier Henry, SG",Milwaukee Bucks,"$980,431"
453,"Steve Novak, SF",Milwaukee Bucks,"$980,431"
454,"Dorell Wright, SF",LA Clippers,"$980,431"
455,"Shayne Whittington, PF",Indiana Pacers,"$980,431"
456,"Pablo Prigioni, PG",Houston Rockets,"$980,431"
457,"Phil Pressey, PG",Golden State Warriors,"$980,431"
458,"Devyn Marble, G",Golden State Warriors,"$980,431"
459,"Elliot Williams, SG",Golden State Warriors,"$980,431"
460,"Cameron Bairstow, PF",Detroit Pistons,"$980,431"
461,"Jorge Gutierrez, G",Denver Nuggets,"$980,431"
462,"Robbie Hummel, SF",Denver Nuggets,"$980,431"
463,"Anderson Varejao, C",Cleveland Cavaliers,"$980,431"
464,"Chris Andersen, PF",Charlotte Hornets,"$980,431"
465,"Robert Sacre, C",New Orleans Pelicans,"$980,431"
466,"Will Bynum, PG",Atlanta Hawks,"$980,431"
467,"Rade Zagorac, SF",Memphis Grizzlies,"$950,000"
468,"Ivan Rabb, PF",Memphis Grizzlies,"$950,000"
469,"Reggie Williams, SF",New Orleans Pelicans,"$895,197"
470,"DJ Stephens, G",Memphis Grizzlies,"$874,636"
471,"D.J. Kennedy, SG",Memphis Grizzlies,"$874,636"
472,"Casper Ware, G",Melbourne Melbourne United,"$874,636"
473,"Nick Johnson, G",San Antonio Spurs,"$874,636"
474,"Duje Dukan, PF",Sacramento Kings,"$874,636"
475,"Grant Jerrett, PF",Portland Trail Blazers,"$874,636"
476,"Branden Dawson, SF",Orlando Magic,"$874,636"
477,"Kevin Murphy, SG",Orlando Magic,"$874,636"
478,"J.J. O'Brien, SF",Milwaukee Bucks,"$874,636"
479,"Keith Benson, PF",Miami Heat,"$874,636"
480,"Christian Wood, F",Los Angeles Lakers,"$874,636"
481,"Jordan McRae, G",Detroit Pistons,"$874,636"
482,"Cliff Alexander, PF",New Orleans Pelicans,"$874,636"
483,"Gerald Green, G",Houston Rockets,"$872,854"
484,"Luke Petrasek, SF",Charlotte Hornets,"$815,615"
485,"T.J. Williams, PG",Charlotte Hornets,"$815,615"
486,"Terry Henderson, SG",Charlotte Hornets,"$815,615"
487,"Dakari Johnson, C",Oklahoma City Thunder,"$815,615"
488,"Xavier Rathan-Mayes, SG",Memphis Grizzlies,"$815,615"
489,"Kennedy Meeks, F",Maccabi Haifa Maccabi Haifa,"$815,615"
490,"Frank Jackson, G",Utah Jazz,"$815,615"
491,"Erik McCree, F",Utah Jazz,"$815,615"
492,"Rashawn Thomas, PF",Oklahoma City Thunder,"$815,615"
493,"Bryce Alford, G",Oklahoma City Thunder,"$815,615"
494,"Brandon Paul, G",San Antonio Spurs,"$815,615"
495,"Matt Jones, SG",Sacramento Kings,"$815,615"
496,"Troy Caupain, G",Portland Trail Blazers,"$815,615"
497,"Jawun Evans, G",LA Clippers,"$815,615"
498,"Peter Jok, SF",Phoenix Suns,"$815,615"
499,"Royce O'Neale, PF",Utah Jazz,"$815,615"
500,"James Blackmon Jr., SG",Philadelphia 76ers,"$815,615"
501,"Isaiah Briscoe, G",Orlando Magic,"$815,615"
502,"JeQuan Lewis, PG",Milwaukee Bucks,"$815,615"
503,"Thomas Bryant, C",Los Angeles Lakers,"$815,615"
504,"V.J. Beachem, SF",Los Angeles Lakers,"$815,615"
505,"Davon Reed, SG",Phoenix Suns,"$815,615"
506,"LaDontae Henton, SF",LA Clippers,"$815,615"
507,"Daniel Theis, C",Boston Celtics,"$815,615"
508,"Naz Mitrou-Long, G",Utah Jazz,"$815,615"
509,"Zhou Qi, C",Houston Rockets,"$815,615"
510,"Dillon Brooks, SF",Memphis Grizzlies,"$815,615"
511,"Alex Hamilton, SG",Golden State Warriors,"$815,615"
512,"Brandon Ashley, F",New Zealand Breakers,"$815,615"
513,"Maxi Kleber, PF",Dallas Mavericks,"$815,615"
514,"Jaylen Johnson, PF",Chicago Bulls,"$815,615"
515,"L.J. Peak, SG",Boston Celtics,"$815,615"
516,"Cameron Oliver, F",Atlanta Hawks,"$815,615"
517,"Jordan Mathews, SG",Atlanta Hawks,"$815,615"
518,"Tyler Cavanaugh, F",Atlanta Hawks,"$679,919"
519,"Emeka Okafor, C",New Orleans Pelicans,"$592,030"
520,"DeAndre Liggins, G",New Orleans Pelicans,"$588,120"
521,"Rasheed Sulaimon, G",Charlotte Hornets,"$543,471"
522,"Andrew Andrews, G",Charlotte Hornets,"$543,471"
523,"Yanick Moreira, C",Toronto Raptors,"$543,471"
524,"Brady Heslip, SG",Toronto Raptors,"$543,471"
525,"E.J. Singler, SF",Toronto Raptors,"$543,471"
526,"Drew Crawford, SG",Toronto Raptors,"$543,471"
527,"Isaiah Cousins, G",Utah Jazz,"$543,471"
528,"Kaleb Tarczewski, C",Oklahoma City Thunder,"$543,471"
529,"Richard Solomon, F",Oklahoma City Thunder,"$543,471"
530,"Nicolas Laprovittola, G",San Antonio Spurs,"$543,471"
531,"Ryan Richards, PF",San Antonio Spurs,"$543,471"
532,"Gracin Bakumanya, C",Phoenix Suns,"$543,471"
533,"Derek Cooke Jr., PF",Phoenix Suns,"$543,471"
534,"Maurice Ndour, SF",New York Knicks,"$543,471"
535,"J.P. Tokoto, SG",New York Knicks,"$543,471"
536,"Egidijus Mockevicius, PF",Brooklyn Nets,"$543,471"
537,"Beau Beech, SG",Brooklyn Nets,"$543,471"
538,"Stefan Jankovic, PF",Miami Heat,"$543,471"
539,"Julian Jacobs, PG",Los Angeles Lakers,"$543,471"
540,"Zach Auguste, F",Los Angeles Lakers,"$543,471"
541,"Nick Zeisloft, G",Golden State Warriors,"$543,471"
542,"Elgin Cook, SF",Golden State Warriors,"$543,471"
543,"Scott Wood, SG",Golden State Warriors,"$543,471"
544,"Cameron Jones, SG",Golden State Warriors,"$543,471"
545,"Nikola Jovanovic, PF",Detroit Pistons,"$543,471"
546,"Trey Freeman, PG",Detroit Pistons,"$543,471"
547,"Ben Bentil, PF",Dallas Mavericks,"$543,471"
548,"Jameel Warney, PF",Dallas Mavericks,"$543,471"
549,"Keith Hornsby, G",Dallas Mavericks,"$543,471"
550,"D'Vauntes Smith-Rivera, PG",Chicago Bulls,"$543,471"
551,"Thomas Walkup, SG",Chicago Bulls,"$543,471"
552,"J.J. Avila, PF",Chicago Bulls,"$543,471"
553,"Quincy Ford, SG",New Orleans Pelicans,"$543,471"
554,"Jonathan Holmes, PF",Boston Celtics,"$543,471"
555,"Cat Barber, G",Atlanta Hawks,"$543,471"
556,"Brandan Wright, F",Houston Rockets,"$490,461"
557,"Joe Johnson, G",Houston Rockets,"$473,835"
558,"Toney Douglas, PG",Memphis Grizzlies,"$379,159"
559,"C.J. Williams, G",LA Clippers,"$375,000"
560,"Derrick Rose, PG",Minnesota Timberwolves,"$290,951"
561,"Lamar Patterson, SG",Atlanta Hawks,"$246,956"
562,"Wade Baldwin IV, G",Portland Trail Blazers,"$229,892"
563,"Larry Sanders, PF",Cleveland Cavaliers,"$207,722"
564,"Georgios Papagiannis, C",Portland Trail Blazers,"$185,397"
565,"Shaquille Harrison, G",Phoenix Suns,"$175,000"
566,"Travis Wear, F",Los Angeles Lakers,"$148,318"
567,"Ray McCallum, PG",Charlotte Hornets,"$121,112"
568,"Manny Harris, PG",Dallas Mavericks,"$115,344"
569,"Tim Quarterman, G",Houston Rockets,"$96,406"
570,"Aaron Harrison, G",Dallas Mavericks,"$91,442"
571,"Marquis Teague, G",Memphis Grizzlies,"$74,186"
572,"Mike Tobey, C",Charlotte Hornets,"$67,135"
573,"MarShon Brooks, G",Memphis Grizzlies,"$60,283"
574,"Jordan Crawford, G",New Orleans Pelicans,"$58,190"
575,"Justin Harper, PF",Philadelphia 76ers,"$57,672"
576,"Alonzo Gee, SF",Denver Nuggets,"$57,672"
577,"Nigel Hayes, F",Sacramento Kings,"$55,296"
578,"David Stockton, G",Utah Jazz,"$44,495"
579,"Jonathan Gibson, G",Boston Celtics,"$44,495"
580,"Pierre Jackson, PG",Dallas Mavericks,"$31,969"
581,"Andre Ingram, G",Los Angeles Lakers,"$13,824"
582,"Aaron Jackson, F",Houston Rockets,"$4,608"
583,"Amile Jefferson, F",Boston Celtics,"$4,608"
