,NAME,TEAM,SALARY
432,"Dwight Buycks, G",Los Angeles Lakers,"$816,482"
433,"Jamaal Franklin, SG",Denver Nuggets,"$816,482"
434,"Troy Daniels, G",Charlotte Hornets,"$816,482"
435,"Justin Holiday, SF",Golden State Warriors,"$816,482"
436,"Jeff Withey, C",New Orleans Pelicans,"$816,482"
437,"Dionte Christmas, SG",Philadelphia 76ers,"$816,482"
438,"Ian Clark, G",Denver Nuggets,"$816,482"
439,"Jerome Jordan, C",Brooklyn Nets,"$816,482"
440,"Erik Jay Murphy, PF",Boston Celtics,"$816,482"
441,"Hassan Whiteside, C",Miami Heat,"$769,881"
442,"Jarnell Stokes, C",Memphis Grizzlies,"$725,000"
443,"Dante Cunningham, F",New Orleans Pelicans,"$716,043"
444,"Malcolm Lee, SG",Philadelphia 76ers,"$710,659"
445,"Darius Morris, G",Brooklyn Nets,"$702,756"
446,"Spencer Dinwiddie, PG",Detroit Pistons,"$700,000"
447,"Malcolm Thomas, PF",Philadelphia 76ers,"$635,827"
448,"Gal Mekel, PG",New Orleans Pelicans,"$633,974"
449,"Johnny O'Bryant III, F",Milwaukee Bucks,"$600,000"
450,"Russ Smith, PG",Memphis Grizzlies,"$507,336"
451,"Brady Heslip, SG",Toronto Raptors,"$507,336"
452,"Jordan Clarkson, PG",Los Angeles Lakers,"$507,336"
453,"Erick Green, PG",Denver Nuggets,"$507,336"
454,"KJ McDaniels, F",Houston Rockets,"$507,336"
455,"Eric Moreland, C",Sacramento Kings,"$507,336"
456,"Markel Brown, G",Brooklyn Nets,"$507,336"
457,"Nick Johnson, G",Houston Rockets,"$507,336"
458,"Khem Birch, C",San Antonio Spurs,"$507,336"
459,"Sim Bhullar, C",Sacramento Kings,"$507,336"
460,"Cory Jefferson, F",Brooklyn Nets,"$507,336"
461,"Joe Ingles, SG",Utah Jazz,"$507,336"
462,"Keith Appling, PG",Orlando Magic,"$507,336"
463,"Cleanthony Early, SF",New York Knicks,"$507,336"
464,"Alex Kirk, C",Cleveland Cavaliers,"$507,336"
465,"Glenn Robinson III, F",Philadelphia 76ers,"$507,336"
466,"Travis Wear, F",New York Knicks,"$507,336"
467,"JaKarr Sampson, SF",Philadelphia 76ers,"$507,336"
468,"Shayne Whittington, PF",Indiana Pacers,"$507,336"
469,"Cameron Bairstow, PF",Chicago Bulls,"$507,336"
470,"James Ennis III, F",Miami Heat,"$507,336"
471,"Tarik Black, F",Los Angeles Lakers,"$507,336"
472,"Pierre Jackson, PG",Dallas Mavericks,"$507,336"
473,"Dwight Powell, C",Dallas Mavericks,"$507,336"
474,"Patric Young, PF",New Orleans Pelicans,"$507,336"
475,"Will Cherry, F",Cleveland Cavaliers,"$495,399"
476,"Kalin Lucas, G",Memphis Grizzlies,"$486,446"
477,"Drew Gordon, C",Philadelphia 76ers,"$468,540"
478,"Kenyon Martin, F",Milwaukee Bucks,"$414,551"
479,"Lou Amundson, PF",New York Knicks,"$409,167"
480,"Lance Thomas, F",New York Knicks,"$403,784"
481,"Dahntay Jones, SG",LA Clippers,"$387,632"
482,"Patrick Christopher, SG",Utah Jazz,"$379,010"
483,"Ronald Roberts Jr., PF",Toronto Raptors,"$373,041"
484,"Reggie Williams, SF",San Antonio Spurs,"$344,036"
485,"Amar'e Stoudemire, C",Dallas Mavericks,"$306,876"
486,"Kendrick Perkins, C",Cleveland Cavaliers,"$274,573"
487,"John Lucas III, PG",Detroit Pistons,"$269,189"
488,"Elijah Millsap, F",Utah Jazz,"$241,731"
489,"Bernard James, C",Dallas Mavericks,"$236,886"
490,"Langston Galloway, SG",New York Knicks,"$235,762"
491,"Tyler Johnson, G",Miami Heat,"$199,950"
492,"Henry Walker, SF",Miami Heat,"$196,217"
493,"Michael Beasley, F",Miami Heat,"$195,440"
494,"Earl Barron, C",Phoenix Suns,"$183,049"
495,"James Michael McAdoo, SF",Golden State Warriors,"$167,122"
496,"Jordan Hamilton, SG",LA Clippers,"$150,591"
497,"JaMychal Green, F",Memphis Grizzlies,"$134,295"
498,"Toney Douglas, PG",New Orleans Pelicans,"$107,676"
499,"Chris Johnson, SG",Milwaukee Bucks,"$107,676"
500,"Elliot Williams, SG",New Orleans Pelicans,"$107,676"
501,"Nate Robinson, PG",LA Clippers,"$107,676"
502,"Toure' Murry, SF",Washington Wizards,"$96,056"
503,"Jorge Gutierrez, G",Milwaukee Bucks,"$96,056"
504,"Bryce Cotton, G",Utah Jazz,"$92,514"
505,"Jack Cooley, F",Utah Jazz,"$59,686"
506,"Jabari Brown, SG",Los Angeles Lakers,"$59,686"
507,"Tim Frazier, PG",Portland Trail Blazers,"$59,686"
508,"Tyrus Thomas, PF",Memphis Grizzlies,"$53,838"
509,"A.J. Price, PG",Phoenix Suns,"$53,838"
510,"Austin Daye, SF",Atlanta Hawks,"$53,838"
511,"Seth Curry, SG",Phoenix Suns,"$48,028"
512,"Ricky Ledo, SG",New York Knicks,"$48,028"
513,"Andre Dawkins, SG",Miami Heat,"$29,843"
514,"David Stockton, G",Sacramento Kings,"$29,483"
