,NAME,TEAM,SALARY
423,"Malachi Richardson, G",Philadelphia 76ers,"$1,569,360"
424,"Georgios Papagiannis, C",Portland Trail Blazers,"$1,544,951"
425,"Chinanu Onuaku, C",Portland Trail Blazers,"$1,544,951"
426,"Wade Baldwin IV, G",Indiana Pacers,"$1,544,951"
427,"Isaiah Whitehead, G",Detroit Pistons,"$1,544,951"
428,"Paul Zipser, F",Chicago Bulls,"$1,544,951"
429,"Cody Martin, SF",Charlotte Hornets,"$1,517,981"
430,"Mychal Mulder, G",Golden State Warriors,"$1,517,981"
431,"Jalen McDaniels, PF",Charlotte Hornets,"$1,517,981"
432,"Dewan Hernandez, F",Toronto Raptors,"$1,517,981"
433,"Anzejs Pasecniks, C",Washington Wizards,"$1,517,981"
434,"Talen Horton-Tucker, SF",Los Angeles Lakers,"$1,517,981"
435,"Nigel Williams-Goss, G",Utah Jazz,"$1,517,981"
436,"Luguentz Dort, G",Oklahoma City Thunder,"$1,517,981"
437,"KZ Okpala, SF",Miami Heat,"$1,517,981"
438,"Terence Davis, SG",Sacramento Kings,"$1,517,981"
439,"Miye Oni, SF",Utah Jazz,"$1,517,981"
440,"Admiral Schofield, SF",Orlando Magic,"$1,517,981"
441,"Isaiah Roby, PF",Oklahoma City Thunder,"$1,517,981"
442,"Nic Claxton, C",Brooklyn Nets,"$1,517,981"
443,"Naz Reid, C",Minnesota Timberwolves,"$1,517,981"
444,"Eric Paschall, F",Golden State Warriors,"$1,517,981"
445,"Jalen Lecque, G",Indiana Pacers,"$1,517,981"
446,"Rayjon Tucker, G",Philadelphia 76ers,"$1,517,981"
447,"Caleb Martin, SF",Charlotte Hornets,"$1,517,981"
448,"Ky Bowman, G",LA Clippers,"$1,517,981"
449,"Juwan Morgan, F",Utah Jazz,"$1,517,981"
450,"Terance Mann, SG",LA Clippers,"$1,517,981"
451,"Alen Smailagic, PF",Golden State Warriors,"$1,517,981"
452,"Jaylen Nowell, G",Minnesota Timberwolves,"$1,517,981"
453,"Carsen Edwards, PG",Boston Celtics,"$1,517,981"
454,"Vlatko Cancar, SF",Denver Nuggets,"$1,517,981"
455,"Daniel Gafford, C",Washington Wizards,"$1,517,981"
456,"Dean Wade, PF",Cleveland Cavaliers,"$1,517,981"
457,"Matt Thomas, SG",Utah Jazz,"$1,517,981"
458,"Javonte Green, G",Chicago Bulls,"$1,517,981"
459,"Justin James, G",Sacramento Kings,"$1,517,981"
460,"Bruno Fernando, F",Atlanta Hawks,"$1,517,981"
461,"Chris Silva, F",Sacramento Kings,"$1,517,981"
462,"Chris Clemons, G",Atlanta Hawks,"$1,517,981"
463,"Omri Casspi, F",Memphis Grizzlies,"$1,512,601"
464,"Isaiah Canaan, G",Milwaukee Bucks,"$1,512,601"
465,"Dwyane Wade, G",Miami Heat,"$1,512,601"
466,"Robert Woodard II, F",Sacramento Kings,"$1,500,000"
467,"Paul Watson, SG",Toronto Raptors,"$1,445,697"
468,"DaQuan Jeffries, SG",Houston Rockets,"$1,445,697"
469,"Jae'Sean Tate, SF",Houston Rockets,"$1,445,697"
470,"Theo Pinson, G",New York Knicks,"$1,445,697"
471,"Zylan Cheatham, F",New Orleans Pelicans,"$1,445,697"
472,"Kelan Martin, SG",Indiana Pacers,"$1,445,697"
473,"Taj Gibson, F",New York Knicks,"$1,442,968"
474,"Elie Okobo, G",Brooklyn Nets,"$1,416,852"
475,"Jaylen Adams, G",Milwaukee Bucks,"$1,416,852"
476,"Jemerrio Jones, F",Los Angeles Lakers,"$1,416,852"
477,"Dairis Bertans, G",New Orleans Pelicans,"$1,416,852"
478,"Yante Maten, F",Boston Celtics,"$1,416,852"
479,"Tarik Phillip, G",Washington Wizards,"$1,416,842"
480,"Dakari Johnson, C",Memphis Grizzlies,"$1,378,242"
481,"Kyle Collinsworth, G",Utah Jazz,"$1,378,242"
482,"Jaylen Morris, F",San Antonio Spurs,"$1,378,242"
483,"Brandon Paul, G",San Antonio Spurs,"$1,378,242"
484,"Rodney Purvis, G",Miami Heat,"$1,378,242"
485,"David Stockton, G",Los Angeles Lakers,"$1,378,242"
486,"Zhou Qi, C",Houston Rockets,"$1,378,242"
487,"Aaron Jackson, F",Houston Rockets,"$1,378,242"
488,"Ike Anigbogu, C",New Orleans Pelicans,"$1,378,242"
489,"Vernon Carey Jr., C",Charlotte Hornets,"$1,350,000"
490,"Jabari Bird, G",Atlanta Hawks,"$1,349,464"
491,"Ben Moore, F",San Antonio Spurs,"$1,349,383"
492,"James Nunnally, SF",New Orleans Pelicans,"$1,349,383"
493,"Xavier Tillman, F",Memphis Grizzlies,"$1,300,000"
494,"Tyrell Terry, PG",Dallas Mavericks,"$1,289,846"
495,"Alex Len, C",Washington Wizards,"$1,265,372"
496,"Noah Vonleh, PF",Brooklyn Nets,"$1,087,776"
497,"Nick Young, G",Denver Nuggets,"$1,042,584"
498,"Nick Richards, C",Charlotte Hornets,"$1,000,000"
499,"Jahmi'us Ramsey, PG",Sacramento Kings,"$1,000,000"
500,"Gorgui Dieng, C",San Antonio Spurs,"$1,000,000"
501,"Paul Millsap, PF",Denver Nuggets,"$1,000,000"
502,"Ron Baker, G",Washington Wizards,"$948,580"
503,"Daniel Oturu, C",LA Clippers,"$898,310"
504,"Jordan Nwora, SF",Milwaukee Bucks,"$898,310"
505,"Anthony Gill, PF",Washington Wizards,"$898,310"
506,"Stanton Kidd, SF",Utah Jazz,"$898,310"
507,"Isaiah Joe, SG",Philadelphia 76ers,"$898,310"
508,"Tre Jones, PG",San Antonio Spurs,"$898,310"
509,"Elijah Hughes, F",Utah Jazz,"$898,310"
510,"KJ Martin, F",Houston Rockets,"$898,310"
511,"CJ Elleby, SG",Portland Trail Blazers,"$898,310"
512,"Deividas Sirvydis, F",Detroit Pistons,"$898,310"
513,"Sam Merrill, SG",Milwaukee Bucks,"$898,310"
514,"Max Strus, SG",Miami Heat,"$898,310"
515,"Isaiah Briscoe, G",Orlando Magic,"$838,464"
516,"Andre Drummond, C",Los Angeles Lakers,"$794,536"
517,"Blake Griffin, PF",Brooklyn Nets,"$776,983"
518,"Oshae Brissett, SF",Indiana Pacers,"$757,453"
519,"Ersan Ilyasova, PF",Utah Jazz,"$754,783"
520,"Chimezie Metu, PF",Sacramento Kings,"$700,000"
521,"Timothe Luwawu-Cabarrot, SG",Brooklyn Nets,"$654,469"
522,"Lamar Stevens, SF",Cleveland Cavaliers,"$652,366"
523,"Paul Reed, F",Philadelphia 76ers,"$609,128"
524,"Jeff Teague, PG",Milwaukee Bucks,"$510,589"
525,"Norvel Pelle, PF",New York Knicks,"$500,000"
526,"Dewayne Dedmon, C",Miami Heat,"$432,890"
527,"Nemanja Bjelica, PF",Miami Heat,"$432,890"
528,"Jabari Parker, PF",Boston Celtics,"$430,729"
529,"Alize Johnson, F",Brooklyn Nets,"$399,591"
530,"Tyler Cook, F",Brooklyn Nets,"$396,081"
531,"Dion Waiters, G",Los Angeles Lakers,"$375,385"
532,"Juan Toscano-Anderson, F",Golden State Warriors,"$358,295"
533,"Yuta Watanabe, SF",Toronto Raptors,"$321,893"
534,"Anthony Tolliver, PF",Philadelphia 76ers,"$263,501"
535,"Tim Frazier, PG",Memphis Grizzlies,"$255,294"
536,"Khyri Thomas, SG",Houston Rockets,"$250,000"
537,"Damian Jones, C",Sacramento Kings,"$237,965"
538,"DeMarcus Cousins, C",LA Clippers,"$233,095"
539,"Moritz Wagner, C",Orlando Magic,"$221,995"
540,"Yogi Ferrell, PG",LA Clippers,"$214,169"
541,"Rondae Hollis Jefferson, SF",Portland Trail Blazers,"$210,895"
542,"Jimmer Fredette, G",Phoenix Suns,"$208,509"
543,"Austin Rivers, SG",Denver Nuggets,"$188,696"
544,"Devonte' Graham, PG",Charlotte Hornets,"$163,861"
545,"Mamadi Diakite, F",Milwaukee Bucks,"$160,173"
546,"Mfiondu Kabengele, C",Cleveland Cavaliers,"$154,433"
547,"Naji Marshall, SF",New Orleans Pelicans,"$120,000"
548,"Freddie Gillespie, SF",Toronto Raptors,"$116,903"
549,"Ignas Brazdeikis, SF",Orlando Magic,"$49,510"
550,"Mike James, PG",Brooklyn Nets,"$39,608"
551,"Elijah Bryant, SG",Milwaukee Bucks,"$24,611"
552,"Caleb Homesley, SG",Washington Wizards,"$20,000"
553,"Charlie Brown Jr., G",Oklahoma City Thunder,"$19,804"
554,"Omer Yurtseven, C",Utah Jazz,"$18,458"
555,"Gary Payton II, SG",Golden State Warriors,"$11,898"
