,NAME,TEAM,SALARY
424,"Orlando Robinson, C",Miami Heat,"$1,801,769"
425,"Dru Smith, G",Miami Heat,"$1,801,769"
426,"E.J. Liddell, F",New Orleans Pelicans,"$1,801,769"
427,"Leonard Miller, F",Minnesota Timberwolves,"$1,800,000"
428,"Joshua Primo, G",LA Clippers,"$1,764,341"
429,"Daniel Theis, C",LA Clippers,"$1,741,126"
430,"Bryce McGowens, G",Charlotte Hornets,"$1,719,865"
431,"Xavier Cooks, G",Washington Wizards,"$1,719,864"
432,"Jabari Walker, F",Portland Trail Blazers,"$1,719,864"
433,"Josh Minott, F",Minnesota Timberwolves,"$1,719,864"
434,"Tyrese Martin, G",Brooklyn Nets,"$1,719,864"
435,"Max Christie, G",Los Angeles Lakers,"$1,719,864"
436,"Jaden Hardy, G",Dallas Mavericks,"$1,719,864"
437,"Julian Phillips, F",Chicago Bulls,"$1,600,000"
438,"Spencer Dinwiddie, PG",Los Angeles Lakers,"$1,554,654"
439,"Craig Porter Jr., G",Cleveland Cavaliers,"$1,500,000"
440,"Sidy Cissoko, G",San Antonio Spurs,"$1,119,563"
441,"Filip Petrusev, PF",Sacramento Kings,"$1,119,563"
442,"Rayan Rupert, G",Portland Trail Blazers,"$1,119,563"
443,"Toumani Camara, F",Portland Trail Blazers,"$1,119,563"
444,"Chris Livingston, F",Milwaukee Bucks,"$1,119,563"
445,"Andre Jackson Jr., G",Milwaukee Bucks,"$1,119,563"
446,"Maxwell Lewis, F",Los Angeles Lakers,"$1,119,563"
447,"Trayce Jackson-Davis, F",Golden State Warriors,"$1,119,563"
448,"Hunter Tyson, F",Denver Nuggets,"$1,119,563"
449,"Jordan Walsh, G",Boston Celtics,"$1,119,563"
450,"Mouhamed Gueye, F",Atlanta Hawks,"$1,119,563"
451,"Kendall Brown, SG",Indiana Pacers,"$1,100,000"
452,"Gui Santos, F",Golden State Warriors,"$1,029,483"
453,"A.J. Lawson, G",Dallas Mavericks,"$1,000,000"
454,"Eugene Omoruyi, F",Washington Wizards,"$900,000"
455,"Jalen Wilson, F",Brooklyn Nets,"$850,000"
456,"James Johnson, PF",Indiana Pacers,"$777,703"
457,"Lindy Waters III, F",Oklahoma City Thunder,"$766,095"
458,"Bismack Biyombo, C",Oklahoma City Thunder,"$754,488"
459,"Keon Ellis, G",Sacramento Kings,"$683,430"
460,"Danilo Gallinari, PF",Milwaukee Bucks,"$661,628"
461,"Delon Wright, SG",Miami Heat,"$661,628"
462,"Thaddeus Young, F",Phoenix Suns,"$638,413"
463,"Aleksej Pokusevski, F",Charlotte Hornets,"$565,176"
464,"Trent Forrest, G",Atlanta Hawks,"$553,151"
465,"Shake Milton, SG",New York Knicks,"$552,938"
466,"Lester Quinones, G",Golden State Warriors,"$548,815"
467,"Stanley Umude, G",Detroit Pistons,"$538,460"
468,"Kenneth Lofton Jr., F",Utah Jazz,"$500,000"
469,"Darius Bazley, F",Utah Jazz,"$500,000"
470,"Patty Mills, PG",Miami Heat,"$475,908"
471,"Dominick Barlow, F",San Antonio Spurs,"$455,620"
472,"Taj Gibson, F",Detroit Pistons,"$348,225"
473,"Onuralp Bitim, SF",Chicago Bulls,"$334,582"
474,"Javon Freeman-Liberty, G",Toronto Raptors,"$289,542"
